sentence_id,CUI,level_1,level_2,level_3
155,C0424142,0,0,1
156,C0344232,0,0,1
156,C0344232,1,0,0
156,C0033893,0,0,1
156,C0033893,0,0,1
156,C0233494,1,0,0
156,C0344375,0,0,1
156,C0221512,0,0,1
156,C0427195,0,0,1
156,C0427195,0,0,1
156,C0235309,0,0,1
156,C0577027,0,0,1
156,C0234369,0,0,1
156,C1562291,0,0,1
157,C0424565,0,1,0
157,C4075722,0,0,1
157,C0028081,0,0,1
157,C0037320,0,0,1
158,C0424565,0,1,0
158,C0413862,0,0,1
158,C0041755,0,0,1
159,C0424565,0,0,1
159,C0560765,0,0,1
159,C0456820,0,0,1
159,C4075722,0,0,1
159,C0028081,0,0,1
159,C0393761,0,0,1
159,C0344375,0,0,1
159,C0221512,0,0,1
159,C1283330,0,0,1
159,C0234019,0,0,1
159,C0235309,0,0,1
159,C0577027,0,0,1
159,C0037320,0,0,1
159,C0424366,0,0,1
159,C0425101,0,0,1
159,C0578994,0,0,1
159,C1562291,0,0,1
159,C0424142,0,0,1
159,C0424142,0,0,1
159,C0522178,0,0,1
159,C0241981,0,0,1
160,C0344232,0,0,1
160,C0344232,0,0,1
160,C0424565,0,0,1
160,C0425736,0,0,1
160,C0423044,0,0,1
160,C0424528,0,0,1
161,C0424565,0,0,1
161,C0560765,0,0,1
161,C1283330,0,0,1
161,C0424528,0,0,1
161,C0425101,0,0,1
161,C0424142,0,0,1
161,C0424142,0,0,1
161,C0036104,1,0,0
162,C0344315,0,0,1
162,C0030318,1,0,0
162,C4074971,0,0,1
162,C0424112,0,0,1
163,C0000765,0,0,1
163,C0424565,0,0,1
163,C1283330,0,0,1
163,C0005911,0,0,1
163,C4074971,0,0,1
163,C0425101,0,0,1
163,C0424112,0,0,1
163,C0564216,0,0,1
163,C0424110,0,0,1
163,C0578026,0,0,1
163,C0015967,0,0,1
163,C0268000,0,0,1
163,C0424142,0,0,1
163,C0424142,0,0,1
163,C0036104,1,0,0
164,C0677660,0,0,1
164,C0425101,0,0,1
164,C0555026,0,0,1
165,C0235198,0,0,1
165,C0423044,0,0,1
166,C0027497,1,0,0
166,C0033893,0,0,1
166,C0033893,0,0,1
166,C0018681,1,0,0
166,C0234238,1,0,0
166,C0877781,0,0,1
166,C0037195,0,0,1
167,C0027497,1,0,0
167,C0560765,0,0,1
167,C0033893,0,0,1
167,C0033893,0,0,1
167,C0018681,1,0,0
167,C0234238,1,0,0
167,C0234019,0,0,1
167,C0424528,0,0,1
167,C0583786,0,0,1
167,C0877781,0,0,1
167,C0037195,0,0,1
168,C0000765,0,0,1
168,C0000765,0,0,1
168,C0027497,1,0,0
168,C0424565,0,0,1
168,C0917801,1,0,0
168,C0043094,1,0,0
168,C0043094,1,0,0
168,C0497247,0,0,1
168,C0424444,0,1,0
168,C0456820,0,0,1
168,C0006325,0,1,0
168,C4075722,0,0,1
168,C0028081,0,0,1
168,C0042023,0,0,1
168,C0009806,1,0,0
168,C1283330,0,0,1
168,C2364111,1,0,0
168,C0234019,0,0,1
168,C1262477,0,1,0
168,C0037320,0,0,1
168,C0425101,0,0,1
168,C0578994,0,0,1
168,C0578994,0,0,1
168,C0240327,0,0,1
168,C0240327,1,0,0
168,C0240327,0,0,1
168,C0240327,1,0,0
168,C0239978,0,0,1
168,C0423564,0,0,1
168,C0013378,0,0,1
168,C0424142,0,0,1
168,C0424142,0,0,1
169,C0424565,0,0,1
169,C0560765,0,0,1
169,C0425736,0,0,1
169,C4275267,0,0,1
170,C0424573,0,0,1
170,C0560765,0,0,1
170,C0456820,0,0,1
170,C0392171,0,0,1
170,C0392171,0,0,1
170,C0392171,0,0,1
170,C2364111,0,0,1
170,C0234019,0,0,1
170,C0424528,0,0,1
170,C0424528,0,0,1
170,C0426585,0,0,1
170,C0424112,0,0,1
170,C0578994,0,0,1
170,C0578994,0,0,1
170,C0240327,0,0,1
170,C0240327,1,0,0
170,C0240327,0,0,1
170,C0240327,1,0,0
170,C0423564,0,0,1
170,C0013378,0,0,1
171,C0027497,1,0,0
171,C0020175,1,0,0
172,C0497247,0,0,1
172,C0558261,1,0,0
173,C0424565,0,0,1
173,C0033893,0,0,1
173,C0033893,0,0,1
173,C0018681,1,0,0
173,C4075722,0,0,1
173,C0028081,0,0,1
173,C0281856,0,0,1
173,C0234238,1,0,0
173,C1283330,0,0,1
173,C0037320,0,0,1
173,C0877781,0,0,1
173,C0425101,0,0,1
173,C0578994,0,0,1
173,C0578994,0,0,1
173,C0149745,0,0,1
173,C0423564,0,0,1
173,C0037195,0,0,1
173,C0424142,0,0,1
173,C0424142,0,0,1
174,C0917801,1,0,0
174,C0497247,0,0,1
174,C0497247,0,0,1
174,C0860645,0,0,1
174,C0233763,1,0,0
174,C0557875,1,0,0
174,C0281856,0,0,1
174,C0234238,1,0,0
174,C0018524,1,0,0
174,C0428895,0,0,1
174,C0005826,0,0,1
174,C0558127,0,0,1
174,C0233762,1,0,0
174,C0277884,0,0,1
174,C0242979,0,0,1
174,C0242979,0,0,1
175,C0000765,0,0,1
175,C0281856,0,0,1
175,C0234238,1,0,0
175,C0005911,0,0,1
175,C0578026,0,0,1
175,C0015967,0,0,1
175,C0268000,0,0,1
176,C0036104,1,0,0
177,C0560765,0,0,1
177,C0424528,0,0,1
178,C0019993,0,0,1
178,C4275267,0,0,1
179,C0033893,0,0,1
179,C0033893,0,0,1
179,C0018681,1,0,0
179,C0234238,1,0,0
179,C0877781,0,0,1
179,C0037195,0,0,1
180,C0917801,1,0,0
180,C0560765,0,0,1
180,C0424528,0,0,1
180,C0413862,0,0,1
180,C0041755,0,0,1
180,C0424112,0,0,1
180,C0577477,0,0,1
182,C0000765,0,0,1
182,C0000765,0,0,1
182,C0037316,0,0,1
182,C0037316,0,0,1
182,C0424565,0,1,0
182,C0012833,1,0,0
182,C2981158,0,0,1
182,C0522365,0,0,1
182,C0560765,0,0,1
182,C0042571,0,0,1
182,C0751908,0,0,1
182,C0700590,0,0,1
182,C0234022,0,0,1
182,C0456820,0,0,1
182,C0424117,0,0,1
182,C0015672,1,0,0
182,C0235198,0,0,1
182,C0037317,0,0,1
182,C0012833,1,0,0
182,C0012833,1,0,0
182,C0542476,1,0,0
182,C0085602,0,0,1
182,C0042023,0,0,1
182,C0586746,0,0,1
182,C0028643,1,0,0
182,C1298942,0,0,1
182,C0438697,1,0,0
182,C0020505,0,0,1
182,C0233998,0,0,1
182,C0426584,0,0,1
182,C0220870,0,0,1
182,C0424528,0,0,1
182,C0425769,0,1,0
182,C0425766,0,0,1
182,C0236858,0,0,1
182,C0424112,0,0,1
182,C1562291,0,0,1
182,C1562291,0,0,1
182,C0242979,0,0,1
182,C0242979,0,0,1
182,C0085602,0,0,1
182,C0424091,1,0,0
182,C0424091,0,0,1
182,C0395922,0,0,1
182,C0582093,0,0,1
182,c0037317,0,0,1
183,C0003467,1,0,0
184,C0036973,0,0,1
184,C3472701,0,0,1
185,C0012833,1,0,0
185,C0522365,0,0,1
185,C0042571,0,0,1
185,C0751908,0,0,1
185,C0015672,1,0,0
185,C0085632,1,0,0
185,C0012833,1,0,0
185,C0012833,1,0,0
185,C0220870,0,0,1
185,C0424095,0,0,1
185,C0583786,0,0,1
185,C1562291,0,0,1
185,C0242979,0,0,1
185,C0242979,0,0,1
185,C0395922,0,0,1
186,C0231403,0,0,1
186,C0522365,0,0,1
186,C0231403,0,0,1
186,C0278140,0,0,1
186,C1443924,0,0,1
186,C0234019,0,0,1
186,C0231403,0,0,1
187,C0583786,0,0,1
188,C0086769,1,0,0
188,C0086769,1,0,0
188,C0016382,0,0,1
188,C0030318,1,0,0
188,C0700031,0,0,1
188,C0413862,0,0,1
188,C0037320,0,0,1
188,C0041755,0,0,1
188,C0036973,0,0,1
188,C3472701,0,0,1
188,C0577477,0,0,1
189,C0424565,0,0,1
189,C1283330,0,0,1
189,C0425101,0,0,1
189,C0424142,0,0,1
189,C0424142,0,0,1
189,C0582093,0,0,1
190,C0015672,1,0,0
190,C0242979,0,0,1
190,C0242979,0,0,1
191,C0557875,1,0,0
192,C0015672,1,0,0
192,C4275267,0,0,1
192,C0578673,0,0,1
192,C0242979,0,0,1
192,C0242979,0,0,1
193,C0027497,1,0,0
193,C0700590,0,0,1
193,C0700590,0,0,1
193,C0038990,1,0,0
193,C1443924,0,0,1
193,C0011991,1,0,0
194,C0424565,0,0,1
194,C0558066,0,0,1
194,C0086769,1,0,0
194,C0086769,0,0,1
194,C0583237,0,0,1
194,C0560765,0,0,1
194,C0700590,0,0,1
194,C0700590,0,0,1
194,C0030318,1,0,0
194,C0038990,1,0,0
194,C1443924,0,0,1
194,C1283330,0,0,1
194,C0563158,0,0,1
194,C0011991,1,0,0
194,C0554978,0,1,0
194,C0700031,0,0,1
194,C0234019,0,0,1
194,C0871189,0,0,1
194,C0563146,0,0,1
194,C0424528,0,0,1
194,C0583786,0,0,1
194,C0037320,0,0,1
194,C0425101,0,0,1
194,C0455204,0,0,1
194,C0578673,0,0,1
194,C0563168,0,0,1
194,C0424142,0,0,1
194,C0424142,0,0,1
194,C0011860,0,0,1
194,C0522178,0,0,1
195,C0086769,1,0,0
195,C0086769,1,0,0
195,C0003467,1,0,0
195,C0030318,1,0,0
195,C0700031,0,0,1
195,C0037320,0,0,1
196,C0424565,0,0,1
196,C0392171,0,0,1
196,C0392171,0,0,1
196,C0392171,0,0,1
196,C1283330,0,0,1
196,C0424528,0,0,1
196,C0425101,0,0,1
196,C0424142,0,0,1
196,C0424142,0,0,1
197,C0424565,0,0,1
197,C0086769,0,0,1
197,C0086769,0,0,1
197,C0003467,1,0,0
197,C0560765,0,0,1
197,C0030318,1,0,0
197,C1283330,0,0,1
197,C0234019,0,0,1
197,C0424528,0,0,1
197,C0583786,0,0,1
197,C0037320,0,0,1
197,C0425101,0,0,1
197,C0424142,0,0,1
197,C0424142,0,0,1
197,C0011860,0,0,1
198,C0424565,0,0,1
198,C0086769,0,0,1
198,C0086769,0,0,1
198,C0003467,1,0,0
198,C0560765,0,0,1
198,C0030318,1,0,0
198,C1283330,0,0,1
198,C0558077,0,0,1
198,C0438697,1,0,0
198,C0234019,0,0,1
198,C0424528,0,0,1
198,C4074950,0,0,1
198,C0037320,0,0,1
198,C0425101,0,0,1
198,C0010399,1,0,0
198,C0424142,0,0,1
198,C0424142,0,0,1
199,C0003467,1,0,0
199,C0560765,0,0,1
199,C0558077,0,0,1
199,C0438697,1,0,0
199,C0424528,0,0,1
199,C4074950,0,0,1
199,C0010399,1,0,0
199,C0425082,0,0,1
200,C0027497,1,0,0
200,C0012833,1,0,0
200,C0522365,0,0,1
200,C0424573,0,0,1
200,C0560765,0,0,1
200,C0042571,0,0,1
200,C0751908,0,0,1
200,C0033893,0,0,1
200,C0033893,0,0,1
200,C0018681,1,0,0
200,C0234238,1,0,0
200,C0235198,0,0,1
200,C0012833,1,0,0
200,C0012833,1,0,0
200,C0220870,0,0,1
200,C0424528,0,0,1
200,C0877781,0,0,1
200,C0426585,0,0,1
200,C0037195,0,0,1
200,C0395922,0,0,1
201,C0281856,0,0,1
201,C0030193,1,0,0
201,C0159066,0,0,1
201,C1443924,0,0,1
201,C1291077,0,0,1
201,C0011991,1,0,0
201,C0000737,1,0,0
201,C0000737,1,0,0
201,C0232487,0,0,1
201,C0000734,0,0,1
202,C0424565,0,1,0
202,C0438696,1,0,0
203,C0003467,1,0,0
204,C0027497,1,0,0
204,C0033893,0,0,1
204,C0033893,0,0,1
204,C0018681,1,0,0
204,C0234238,1,0,0
204,C0877781,0,0,1
204,C0037195,0,0,1
205,C0019993,0,0,1
205,C4275267,0,0,1
205,C0036973,0,0,1
205,C3472701,0,0,1
206,C0027497,1,0,0
206,C0560765,0,0,1
206,C0424528,0,0,1
206,C0036973,0,0,1
206,C3472701,0,0,1
207,C0027497,1,0,0
207,C0038663,0,0,1
208,C0086769,0,0,1
208,C0086769,0,0,1
208,C0003467,1,0,0
208,C0700031,1,0,0
208,C0001241,0,0,1
208,C0001241,1,0,0
208,C0234019,0,0,1
209,C0560765,0,0,1
209,C0392171,0,0,1
209,C0392171,0,0,1
209,C0392171,0,0,1
209,C0424528,0,0,1
209,C0424528,0,0,1
210,C0009806,1,0,0
211,C0000765,0,0,1
211,C0000765,0,0,1
211,C0043094,1,0,0
211,C0043094,1,0,0
211,C0030193,1,0,0
213,C0560765,0,0,1
213,C0424528,0,0,1
213,C0013378,0,0,1
213,C0150084,0,0,1
216,C0033893,0,0,1
216,C0033893,0,0,1
216,C0018681,1,0,0
216,C0233494,1,0,0
216,C0234238,1,0,0
216,C0427195,1,0,0
216,C0427195,1,0,0
216,C0234019,0,0,1
216,C0877781,0,0,1
216,C0037195,0,0,1
217,C0392171,0,0,1
217,C0392171,0,0,1
217,C0392171,0,0,1
217,C0424528,0,0,1
218,C0424565,0,0,1
218,C0003467,1,0,0
218,C1283330,0,0,1
218,C0425101,0,0,1
218,C0036973,0,0,1
218,C3472701,0,0,1
218,C0424142,0,0,1
218,C0424142,0,0,1
218,C0582141,0,0,1
219,C4075722,0,0,1
219,C0860645,0,0,1
219,C0028081,0,0,1
219,C0424528,0,0,1
219,C0558127,0,0,1
219,C0037320,0,0,1
220,C0560765,0,0,1
220,C0557875,1,0,0
220,C0020175,1,0,0
220,C0232462,0,0,1
220,C0234019,0,0,1
220,C0424528,0,0,1
220,C0413862,0,0,1
220,C4275267,0,0,1
220,C0583786,0,0,1
220,C0041755,0,0,1
220,C0424112,0,0,1
220,C0011860,0,0,1
220,C0577477,0,0,1
222,C0424565,0,0,1
222,C1283330,0,0,1
222,C0425101,0,0,1
222,C0424142,0,0,1
222,C0424142,0,0,1
223,C0231528,0,1,0
223,C0030193,1,0,0
223,C0003862,1,0,0
223,C0039494,0,0,1
223,C0039494,0,0,1
223,C0575010,0,0,1
223,C0221785,0,0,1
225,C0027497,1,0,0
225,C0424565,0,0,1
225,C0012833,1,0,0
225,C0522365,0,0,1
225,C0560765,0,0,1
225,C0042571,0,0,1
225,C0751908,0,0,1
225,C0314719,1,0,0
225,C0012833,1,0,0
225,C0012833,1,0,0
225,C1283330,0,0,1
225,C0220870,0,0,1
225,C0424528,0,0,1
225,C0425101,0,0,1
225,C0578994,0,0,1
225,C0578994,0,0,1
225,C0578673,0,0,1
225,C0149745,0,0,1
225,C0423564,0,0,1
225,C0395922,0,0,1
225,C0424142,0,0,1
225,C0424142,0,0,1
226,C0424565,0,0,1
226,C0231403,0,0,1
226,C0522365,0,0,1
226,C0560765,0,0,1
226,C4075722,0,0,1
226,C0028081,0,0,1
226,C0393761,0,0,1
226,C0392171,0,0,1
226,C0030193,1,0,0
226,C0392171,0,0,1
226,C0392171,0,0,1
226,C0231403,0,0,1
226,C0278140,0,1,0
226,C1443924,0,0,1
226,C1283330,0,0,1
226,C0423684,0,0,1
226,C0004604,1,0,0
226,C0033774,1,0,0
226,C0424528,0,0,1
226,C0424528,0,0,1
226,C0024031,0,0,1
226,C0024031,0,0,1
226,C0037320,0,0,1
226,C0564820,0,0,1
226,C0425101,0,0,1
226,C0023222,0,0,1
226,C0564821,0,0,1
226,C0221785,0,0,1
226,C0231403,0,0,1
226,C0424142,0,0,1
226,C0424142,0,0,1
226,C0239377,0,0,1
227,C0016382,0,0,1
227,C0010709,1,0,0
227,C0702166,1,0,0
228,C0037316,0,0,1
228,C0037316,0,0,1
228,C0424565,0,1,0
228,C2981158,0,0,1
228,C0560765,0,0,1
228,C0016382,0,0,1
228,C0456820,0,0,1
228,C4075722,0,0,1
228,C0028081,0,0,1
228,C0030193,1,0,0
228,C0178417,0,0,1
228,C0563158,0,0,1
228,C0423684,0,0,1
228,C0004604,1,0,0
228,C0010709,1,0,0
228,C0033774,1,0,0
228,C0002957,1,0,0
228,C0424528,0,0,1
228,C0024031,0,0,1
228,C0024031,0,0,1
228,C0413862,0,0,1
228,C0037320,0,0,1
228,C2141086,0,0,1
228,C0041755,0,0,1
228,C0233632,0,0,1
228,C0563168,0,0,1
228,C0701812,0,0,1
228,C0424329,0,0,1
228,C0424091,0,0,1
228,C0522178,0,0,1
228,C0577477,0,0,1
228,C0582093,0,0,1
229,C2981158,0,0,1
229,C0557875,1,0,0
229,C0456814,0,1,0
229,C0558078,0,0,1
229,C0424336,0,0,1
229,C0424091,0,0,1
230,C0557875,1,0,0
230,C0583786,0,0,1
231,C0018379,1,0,0
232,C0560765,0,0,1
232,C0424528,0,0,1
232,C0583786,0,0,1
234,C0560765,0,0,1
234,C0456820,0,0,1
234,C0456814,0,0,1
234,C0424528,0,0,1
235,C0560765,0,0,1
235,C0456820,0,0,1
235,C0344315,0,0,1
235,C0557875,1,0,0
235,C0392171,0,0,1
235,C0392171,0,0,1
235,C0392171,0,0,1
235,C0456814,1,0,0
235,C0558078,0,0,1
235,C0424336,0,0,1
235,C0424528,0,0,1
235,C0424528,0,0,1
235,C0038663,0,0,1
236,C0560765,0,0,1
236,C0456820,0,0,1
236,C0344315,0,0,1
236,C0424336,0,0,1
236,C0178417,0,0,1
236,C0424528,0,0,1
236,C0424112,0,0,1
237,C0233408,0,0,1
237,C0233408,0,0,1
237,C0424336,0,0,1
237,C0233408,0,0,1
237,C1562291,0,0,1
240,C0560765,0,0,1
240,C0424528,0,0,1
241,C0560765,0,0,1
241,C0344375,0,0,1
241,C0221512,0,0,1
241,C0234019,0,0,1
241,C0424528,0,0,1
241,C0235309,0,0,1
241,C0577027,1,0,0
241,C0578994,0,0,1
241,C0578994,0,0,1
241,C0149745,0,0,1
241,C0423564,0,0,1
242,C0000765,0,0,1
242,C0000765,0,0,1
242,C0917801,1,0,0
242,C0043094,1,0,0
242,C0043094,1,0,0
242,C0015672,1,0,0
242,C0009806,1,0,0
242,C1262477,0,1,0
242,C0578994,0,0,1
242,C0578994,0,0,1
242,C0149745,0,0,1
242,C0423564,0,0,1
242,C0242979,0,0,1
242,C0242979,0,0,1
243,C0424565,0,1,0
243,C4075722,0,0,1
243,C0037317,0,0,1
243,c0037317,0,0,1
244,C3263685,0,0,1
246,C2981158,0,0,1
246,C0560765,0,0,1
246,C0456814,0,0,1
246,C0558078,0,0,1
246,C0424528,0,0,1
246,C0424091,0,0,1
248,C0424565,0,0,1
248,C0392171,0,0,1
248,C0392171,0,0,1
248,C0392171,0,0,1
248,C1283330,0,0,1
248,C0234019,0,0,1
248,C0424528,0,0,1
248,C0425101,0,0,1
248,C0424142,0,0,1
248,C0424142,0,0,1
249,C0000765,0,0,1
249,C0000765,0,0,1
249,C0043094,1,0,0
249,C0043094,1,0,0
249,C0497247,0,0,1
249,C0042023,0,0,1
249,C1262477,0,1,0
249,C0239978,0,0,1
250,C0560765,0,0,1
250,C0234019,0,0,1
251,C0554980,1,0,0
252,C0456820,0,0,1
253,C0456820,0,0,1
253,C0392171,0,0,1
253,C0392171,0,0,1
253,C0392171,0,0,1
253,C0151908,0,0,1
253,C0424528,0,0,1
253,C0235050,0,0,1
253,C0522057,0,0,1
253,C0557455,0,0,1
253,C0281822,0,0,1
253,C0037278,0,0,1
253,C0037278,0,0,1
253,C0232448,0,0,1
253,C0439814,0,0,1
254,C0560765,0,0,1
254,C0557875,1,0,0
254,C0424528,0,0,1
255,C0234019,0,0,1
256,C0424444,0,0,1
257,C0037316,0,0,1
257,C0037316,0,0,1
257,C0016382,0,0,1
257,C0456820,0,0,1
257,C0392171,0,0,1
257,C0392171,0,0,1
257,C0392171,0,0,1
257,C0424528,0,0,1
257,C0036973,0,0,1
257,C3472701,0,0,1
259,C0424565,0,1,0
259,C0560765,0,0,1
259,C0016382,0,0,1
259,C4075722,0,0,1
259,C0028081,0,0,1
259,C0234019,0,0,1
259,C0037320,0,0,1
260,C0424565,0,0,1
260,C0560765,0,0,1
260,C0425736,0,0,1
260,C0424528,0,0,1
261,C0392171,0,0,1
261,C0392171,0,0,1
261,C0392171,0,0,1
261,C0425736,0,0,1
261,C0424528,0,0,1
262,C0027497,1,0,0
262,C0234369,0,0,1
263,C0000765,0,0,1
263,C0000765,0,0,1
263,C0043094,1,0,0
263,C0043094,1,0,0
263,C0497247,0,0,1
263,C0234022,0,0,1
263,C0456820,0,0,1
263,C1443924,0,0,1
263,C0042023,0,0,1
263,C0233998,0,0,1
263,C0011991,1,0,0
263,C1262477,0,1,0
263,C0425769,0,0,1
263,C0425766,0,0,1
263,C0424095,0,0,1
263,C0239978,0,0,1
264,C0560765,0,0,1
264,C0456820,0,0,1
264,C0424528,0,0,1
265,C0549622,1,0,0
265,C0003467,1,0,0
265,C0456820,0,0,1
265,C0424336,0,0,1
265,C0425736,0,0,1
265,C0011124,0,0,1
265,C1821572,0,0,1
265,C1262477,0,0,1
265,C0413862,0,0,1
265,C0312418,0,0,1
265,C0312418,1,0,0
265,C0041755,0,0,1
265,C0578673,0,0,1
265,C0577477,0,0,1
265,C0036104,1,0,0
266,C0026961,0,0,1
267,C0027497,1,0,0
267,C0344232,0,0,1
267,C0344232,1,0,0
268,C0000765,0,0,1
268,C0000765,0,0,1
268,C0043094,1,0,0
268,C0043094,1,0,0
268,C0033893,0,0,1
268,C0033893,0,0,1
268,C0424444,0,0,1
268,C0018681,1,0,0
268,C4075722,0,0,1
268,C0015672,1,0,0
268,C0028081,1,0,0
268,C0234238,1,0,0
268,C0011124,0,0,1
268,C1821572,0,0,1
268,C0234019,0,0,1
268,C1262477,0,1,0
268,C0037320,0,0,1
268,C0877781,0,0,1
268,C0242979,0,0,1
268,C0242979,0,0,1
268,C0037195,0,0,1
268,C0557878,0,0,1
269,C0560765,0,0,1
269,C0011124,0,0,1
269,C1821572,0,0,1
269,C0234019,0,0,1
269,C1262477,0,0,1
269,C0424528,0,0,1
270,C0424565,0,0,1
270,C4075722,0,0,1
270,C0028081,0,0,1
270,C0425736,0,0,1
270,C0424555,0,0,1
270,C0037320,0,0,1
270,C1562291,0,0,1
270,C0232431,0,0,1
271,C0424565,0,1,0
271,C0560765,0,0,1
271,C4075722,0,0,1
271,C0028081,1,0,0
271,C0037317,0,0,1
271,C0234019,0,0,1
271,C0424528,0,0,1
271,C0037320,0,0,1
271,C1562291,0,0,1
271,C0557878,0,0,1
271,c0037317,0,0,1
272,C0424573,0,0,1
272,C0860645,0,0,1
272,C3164199,0,0,1
272,C0556385,0,0,1
272,C0151474,0,0,1
272,C0312422,1,0,0
272,C0001973,0,0,1
272,C0558127,0,0,1
273,C0424565,0,0,1
273,C0016382,0,0,1
273,C0456820,0,0,1
273,C3164199,0,0,1
273,C1283330,0,0,1
273,C0178417,0,0,1
273,C0556385,0,0,1
273,C0151474,0,0,1
273,C0001973,0,0,1
273,C0425101,0,0,1
273,C0036973,0,0,1
273,C3472701,0,0,1
273,C0424142,0,0,1
273,C0424142,0,0,1
274,C0860645,0,0,1
274,C0234019,0,0,1
274,C0558127,0,0,1
275,C0860645,0,0,1
275,C0344320,0,0,1
275,C0392171,0,0,1
275,C0392171,0,0,1
275,C0392171,0,0,1
275,C0178417,0,0,1
275,C0424528,0,0,1
275,C0558127,0,0,1
275,C0564548,0,0,1
275,C0413862,0,0,1
275,C0041755,0,0,1
275,C0036973,0,0,1
275,C3472701,0,0,1
276,C0424565,0,0,1
276,C0497247,0,0,1
276,C0497247,0,0,1
276,C1283330,0,0,1
276,C0428895,0,0,1
276,C0005826,0,0,1
276,C0425101,0,0,1
276,C0277884,0,0,1
276,C0424142,0,0,1
276,C0424142,0,0,1
277,C0003467,1,0,0
277,C0560765,0,0,1
277,C0497247,0,0,1
277,C0497247,0,0,1
277,C0428895,0,0,1
277,C0005826,0,0,1
277,C0424528,0,0,1
277,C0413862,0,0,1
277,C0041755,0,0,1
277,C0277884,0,0,1
277,C0577477,0,0,1
278,C0424565,0,1,0
278,C0424573,0,0,1
278,C0560765,0,0,1
278,C0016382,0,0,1
278,C0557875,1,0,0
278,C0677660,0,0,1
278,C0424528,0,0,1
278,C0038663,0,0,1
278,C0425101,0,0,1
278,C0426585,0,0,1
278,C0555026,0,0,1
278,C0036973,0,0,1
278,C3472701,0,0,1
278,C0011860,0,0,1
279,C0000765,0,0,1
279,C0000765,0,0,1
279,C0701811,1,0,0
279,C0424565,0,1,0
279,C0043094,1,0,0
279,C0043094,1,0,0
279,C0497247,0,0,1
279,C0860645,0,0,1
279,C0037317,1,0,0
279,C0037317,0,0,1
279,C3164199,0,0,1
279,C0011124,0,0,1
279,C1821572,0,0,1
279,C0234019,0,0,1
279,C0556385,0,1,0
279,C0151474,0,0,1
279,C0312422,1,0,0
279,C0542313,0,1,0
279,C0001973,0,0,1
279,C1262477,0,1,0
279,C0424528,0,0,1
279,C0558127,0,0,1
279,C0235309,0,0,1
279,C0413862,0,0,1
279,C0150079,0,0,1
279,C0041755,0,0,1
279,C0558219,0,0,1
279,C0677661,0,0,1
279,C0564216,0,0,1
279,C0233632,0,0,1
279,c0037317,0,0,1
279,c0037317,1,0,0
280,C0000765,0,0,1
280,C0000765,0,0,1
280,C0043094,1,0,0
280,C0043094,1,0,0
280,C0497247,0,0,1
281,C0231403,0,0,1
281,C0522365,0,0,1
281,C0344315,0,0,1
281,C0085633,0,0,1
281,C0564408,0,0,1
281,C0231403,0,0,1
281,C0278140,0,0,1
281,C3887605,0,0,1
281,C1443924,0,0,1
281,C0022107,0,0,1
281,C0235146,0,0,1
281,C0233479,0,1,0
281,C0578994,0,0,1
281,C0578994,0,0,1
281,C0149745,0,0,1
281,C0423564,0,0,1
281,C0231403,0,0,1
281,C0241934,0,0,1
281,C0234458,0,0,1
282,C0344315,0,0,1
282,C0036973,0,0,1
282,C3472701,0,0,1
283,C3164199,0,0,1
283,C0009806,1,0,0
283,C0556385,0,0,1
283,C0151474,0,0,1
283,C0001973,0,0,1
283,C0424112,0,0,1
283,C0234369,0,0,1
284,C0560765,0,0,1
284,C3164199,0,0,1
284,C0556385,0,0,1
284,C0151474,0,0,1
284,C0001973,0,0,1
284,C0424528,0,0,1
285,C0557875,1,0,0
285,C0036973,0,0,1
285,C3472701,0,0,1
285,C0011860,0,0,1
286,C0002170,0,1,0
286,C0424565,0,1,0
286,C0003467,1,0,0
286,C0497247,0,0,1
286,C0424444,0,0,1
286,C0234022,0,0,1
286,C4075722,0,0,1
286,C0015672,1,0,0
286,C0028081,0,0,1
286,C1827663,0,0,1
286,C0042023,0,0,1
286,C0425736,0,0,1
286,C0233998,0,0,1
286,C0234019,0,0,1
286,C0425769,0,0,1
286,C0425766,0,0,1
286,C0583786,0,0,1
286,C0037320,0,0,1
286,C0036973,0,0,1
286,C0239978,0,0,1
286,C3472701,0,0,1
286,C0242979,0,0,1
286,C0242979,0,0,1
286,C0011860,0,0,1
287,C0027497,1,0,0
287,C1298942,0,0,1
287,C2219848,0,0,1
288,C0027497,1,0,0
288,C0558066,0,0,1
288,C0003467,1,0,0
288,C0042963,1,0,0
288,C0042963,0,0,1
288,C0042963,1,0,0
288,C0042963,0,0,1
288,C0438696,1,0,0
288,C0040822,1,0,0
288,C0563158,0,0,1
288,C0554978,0,0,1
288,C0036341,1,0,0
288,C0085631,1,0,0
288,C0455204,0,0,1
288,C0233632,0,0,1
288,C0563168,0,0,1
288,C0522178,0,0,1
289,C0003467,1,0,0
289,C0413862,0,0,1
289,C0041755,0,0,1
289,C0577477,0,0,1
290,C0424565,0,0,1
290,C0042963,1,0,0
290,C0042963,0,0,1
290,C0042963,1,0,0
290,C0042963,0,0,1
290,C1283330,0,0,1
290,C0425101,0,0,1
290,C0424142,0,0,1
290,C0424142,0,0,1
291,C0234022,0,0,1
291,C0557875,1,0,0
291,C0233998,0,0,1
291,C0413862,0,0,1
291,C0425769,0,0,1
291,C0425766,0,0,1
291,C0041755,0,0,1
293,C0560765,0,0,1
293,C4075722,0,0,1
293,C0860645,0,0,1
293,C0028081,0,0,1
293,C0028084,1,0,0
